"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2200",0.0512219647338004,-0.583751123169416,-0.78113608347978,3.94951685614658,-997.320679835385,-1334.54675956814,1867.75048718944,2990.03726742765
"600_2200",-0.184900200699116,-0.343657326855509,-1.0097856965859,6.43071875967669,-587.127879067872,-1725.18752844408,1548.82516048481,3817.6718387501
"600_2200",0.0597604116699677,-0.407020546066178,-0.866349405234799,-7.77753287094336,-695.381972895804,-1480.1310755731,1675.33266419035,360.801016707666
"600_2200",-0.263680659271391,-0.507785566196626,-2.1462931362565,9.38648732871513,-867.535882997935,-3666.87522270707,1711.07075564271,5754.1257597763
"600_2200",-0.255742747918352,-0.112433457332985,-0.684366222878208,13.6006384267901,-192.089072985017,-1169.21845554922,1278.03379170994,5124.54015164261
"600_2200",-0.285412133932817,-0.808913064369724,-1.9615810623682,-3.57308432541847,-1382.00286948451,-3351.3003761802,2037.2595609267,2541.79032616926
"600_2200",-0.247946391607384,-0.386225795088922,-1.11724715813524,17.6124272673055,-659.854786123052,-1908.78210091634,1581.01065132475,6532.22100660072
"600_2200",0.0923765619301659,-0.708906277931481,-0.160310363894478,7.06197216642962,-1211.14437811713,-273.885282200131,2014.97479210577,3029.83872342738
"600_2200",0.0034930723009044,-0.273767269545133,-0.523864634291173,-5.39533185034686,-467.722884877756,-895.00647189566,1515.69146073631,537.210608571911
"600_2200",-0.237249089197473,-0.640643495608565,-0.436638865026141,14.2628241048556,-1094.5195327479,-745.983951767132,1863.34935012251,5005.80117538872
"600_2200",-0.0684212667936395,-0.24180641057571,-0.334963756069257,1.57465920423636,-413.118749090496,-572.275183145563,1463.83690541718,1947.82434340382
"600_2200",0.0487730729069567,-0.368797518241827,-0.18351738998399,7.88433014836642,-630.079115938243,-313.533766148029,1630.73681871374,3246.31393431112
"600_2200",-0.595977744043848,-0.490397565314802,-0.170739441644423,-1.83370302769155,-837.829023050007,-291.70303791623,1614.78635059982,975.773877057806
"600_2200",0.091170948595684,-0.297920144730817,-2.98878259007622,-24.5095943824109,-508.987322656276,-5106.24231167416,1562.61760022493,-1189.67224126314
"600_2200",0.0715165944338082,-0.2930961610426,-0.0092174650376739,-5.07025677747837,-500.745696215668,-15.7477529941538,1552.74765155159,46.5891066920926
"600_2200",-0.0190774210322803,-0.476093914637946,-0.758189566603583,-11.9061599267227,-813.391679718285,-1295.34334752745,1733.00631244148,-716.821871533663
"600_2200",-0.429513217620892,-0.203365515965713,-2.81207138301064,2.17135626464271,-347.443673490177,-4804.33669784286,1337.70865988275,4811.14800464417
"600_2200",-0.0414114434218857,-0.514808655027066,-0.470161162910855,-0.470651578820888,-879.534612334659,-803.255757488906,1770.40595931925,1621.62686105553
"600_2200",-0.00120655103849433,-0.53123255958023,-0.858525978384783,-12.886470680516,-907.594343621478,-1466.76499356483,1797.80735402289,-834.077491779202
"600_2200",-0.305472870144444,-0.101559965459975,-1.46397325210346,-4.18624736353451,-173.512049530061,-2501.15287337085,1254.52603330274,1852.0570471268
"600_2200",-0.0879755012759824,-0.299870694819892,-1.06542170982788,19.2477351852997,-512.319776956882,-1820.23993065371,1523.16615229282,6854.92526199212
"600_2200",-0.309185451431007,-0.309669050876444,-0.0441959666674028,-2.82350722122083,-529.059964231439,-75.5074376275316,1482.58018815141,606.750182722161
"600_2200",0.0721976592217172,-0.266624522116769,-1.01562367438589,17.0197956652668,-455.519722539546,-1735.16153235988,1523.78747158899,6282.8305765986
"600_2200",-0.00215376742233535,-0.669892033923498,-0.371343929689022,1.11302213955775,-1144.48975286168,-634.42958087931,1950.11030840128,1880.65177577985
"600_2200",-0.278859294699429,-0.439209096603431,-0.848643625114889,1.20627531070522,-750.375112661315,-1449.88129965776,1632.1134769535,2427.32571507799
"600_2200",-0.0648893011233192,-0.393282579664423,-0.121996421187675,-0.983112475236356,-671.911083594616,-208.427099987035,1631.27803671833,1119.66082713259
"600_2200",0.121072219788242,-0.122274218182841,-1.68790310083392,1.49024524578755,-208.901707533093,-2883.73007126771,1376.35322686448,3416.4324072427
"600_2200",-0.142267759288715,-0.186215872030243,-1.06898123797835,5.8508013500039,-318.144038988756,-1826.32127404478,1385.54149584204,3748.13158401613
"600_2200",-0.136469426743862,-0.482105513942758,-0.877671368348226,31.4198773300383,-823.662310587518,-1499.47429822601,1712.36105484192,9474.72116148758
"600_2200",-0.167736204228492,-0.470815807232328,-1.47356318993293,1.72990997576375,-804.374196998192,-2517.53698457176,1692.68257511739,3236.31150876293
"600_2200",0.0614363509069132,-0.383769154575326,-0.742178299322677,1.4346576170542,-655.657692036399,-1267.98859421594,1650.14570316732,2363.24516441268
"600_2200",-0.0950374043790868,-0.190613478124315,-1.30520959477519,-11.0225356980188,-325.657212540484,-2229.91009134398,1401.34546298264,90.0638448705806
"600_2200",-0.333743941691205,-0.347637678213309,-0.769324410191212,13.2505478242577,-593.92818585031,-1314.36688227696,1518.64261262164,5136.70311118715
"600_2200",-0.26608217199846,-0.289794590006275,-0.636491558823373,-1.80362951491838,-495.105064549566,-1087.42607758715,1470.72703537127,1495.07565210715
"600_2200",-0.0998464053671717,-0.493889430667113,-0.976621920840208,2.34359218088204,-843.794766650042,-1668.52824667169,1733.82685283761,2832.17948058416
"600_2200",-0.106124472536169,-0.26075425098927,-0.504326683632936,-0.0463603746637939,-445.490546475766,-861.626489468787,1475.92466594051,1757.7268618236
"600_2200",-0.115624681213667,-0.271629716646633,-1.42703792247785,15.8881657467851,-464.070942080041,-2438.05000882789,1485.68157323448,6472.61926070518
"600_2200",-0.0343274711706027,-0.152350524813043,-0.623868348152544,-12.4056554948144,-260.286144127426,-1065.8597138608,1373.3534913035,-980.55343627842
"600_2200",0.0861865514329715,-0.376608043507817,-1.43231241747335,-5.59397741439153,-643.423155990545,-2447.0613198574,1648.01549921704,1490.36198203012
"600_2200",-0.067614664831918,-0.224386195768864,-1.34340002524805,5.71162402520397,-383.356852651284,-2295.15725673803,1444.86227614699,4017.67088456153
"600_2200",-0.251083767760026,-0.410019645155619,-1.78811716941828,12.6657659796213,-700.505840626518,-3054.94269774965,1606.45496766962,6121.57280110932
"600_2200",-0.401002815220334,-0.2424460547442,-0.57724345007741,-3.79541355862904,-414.211561303872,-986.202522294159,1387.31653005589,967.420320953456
"600_2200",-0.0435909672243674,-0.456546850832641,-1.14614388172208,-3.06941695637195,-779.99612776243,-1958.15125648416,1705.81296104767,1761.77364092658
"600_2200",0.0693914104399551,-0.348030099005502,-0.429536726062471,3.73719137808226,-594.598624596751,-733.85016773075,1612.68052342845,2553.98334249309
"600_2200",-0.229882464784551,-0.305515226637567,-0.606303083349109,12.6720830017014,-521.963284414635,-1035.85000400339,1496.4248618075,4823.0656370028
"600_2200",-0.0523442492343243,-0.477820980592511,-0.352271720036087,6.99750399646836,-816.342318309908,-601.84530250781,1727.18164236069,3226.02349008163
"600_2200",-0.0980154546222534,-0.182996535609083,-0.592530103137601,-10.6778409935198,-312.643902610881,-1012.31929469474,1392.27547491761,-613.834009129715
"600_2200",-0.538713486187038,-0.30994167327738,-1.080754487603,12.4067893809492,-529.525731143824,-1846.43550569846,1429.58466800668,5283.35352035911
"600_2200",-0.0819077884674401,-0.301112496325423,-1.83888601601271,-4.71952262281724,-514.441356295337,-3141.67969677265,1525.94100752744,2140.63008338078
"600_2200",-0.135865375853802,-0.353609595107762,-1.7295684859353,1.48905238119698,-604.131020552811,-2954.91408881494,1571.15814471144,3461.98659333644
"600_2200",-0.0333375068030707,-0.446507503679544,-1.34890487326475,8.51406360926346,-762.844214677504,-2304.56211875628,1697.15067060582,4674.44025854143
"600_2200",-0.390064609476748,-0.459879323058983,-1.37477978936484,-8.89685160994892,-785.689553152798,-2348.76861000123,1629.0289643914,660.164283448786
"600_2200",-0.166107775061225,-0.37077955149265,-1.0117179689894,3.81927631184326,-633.465358243756,-1728.48875588605,1583.02263166825,3213.43185634645
"600_2200",-0.0909528200132069,-0.400613308953912,-0.866015592487359,-3.73592541868989,-684.435407109384,-1479.56076685248,1633.28987087457,1298.87729731858
"600_2200",-0.542525349958885,-0.454629443549335,-1.01592980223305,5.1274426507865,-776.720296917042,-1735.68454228745,1587.85347948393,3521.81526448923
"600_2200",0.0396382405749588,-0.195931926645156,-1.97876090138877,-0.613594832966551,-334.743616804131,-3380.65159804753,1438.46675161981,3247.86827516086
"600_2200",0.0105237273639598,-0.181810585135104,-0.366370343728509,12.4152647362536,-310.617743026744,-625.93236359872,1416.17327153469,4499.51192635776
"600_2200",-0.0825623258152198,-0.685170179173572,-0.165373574088832,4.01043822976616,-1170.59198993267,-282.535619703152,1948.24547615295,2326.85540807786
"600_2200",-0.133864597563401,-0.491366436128889,-0.920230926633541,6.52513365729729,-839.484308771313,-1572.18598291135,1723.15273028459,3741.08594831953
"600_2200",-0.103331878622312,-0.425756049245451,-0.118035860016349,-7.28194312966124,-727.39099870523,-201.660604124088,1658.0720638692,-347.256482933703
"600_2200",0.23118881332489,-0.250552980871115,-0.258444750196129,1.82139083111063,-428.061993029591,-441.544836035691,1543.02611569068,1920.94483018794
"600_2200",-0.255330954909208,-0.48139581693728,-0.135852319113789,-6.11925784996458,-822.449815275924,-232.099471638115,1683.98127718973,-57.6882962636275
"600_2200",0.189086526107636,-0.1298337782048,-0.215392837962546,-5.24791388779087,-221.816981253548,-367.991979907739,1400.46122775385,232.127058717982
"600_2200",-0.182942190981306,-0.170895749744862,-1.08381493054152,-3.15538671989447,-291.97008545551,-1851.6641774918,1359.24521654798,1673.25113010808
"600_2200",0.151395754481263,-0.448612180634232,-0.880888092424804,0.509829474212519,-766.439989945373,-1504.96997149423,1742.36002738432,2301.08238218514
"600_2200",-0.0843006088885186,-0.410869122957468,-1.14745848238256,2.60696989548805,-701.95714709124,-1960.39721091986,1646.11569345856,3081.25173028117
"600_2200",0.0782800195705206,-0.46110118960956,-1.05766294811554,-3.1293911442967,-787.777074239306,-1806.98432702656,1739.12055760925,1650.52048450137
"600_2200",-0.390390118291388,-0.28912092695004,-0.207356287804526,-16.251195421962,-493.954132122101,-354.261783341073,1441.1222600797,-2331.62656102167
"600_2200",0.122767221673089,-0.315736316420805,-1.81399133121831,5.55617651589799,-539.42569914359,-3099.14790029636,1589.55157986894,4499.21851396763
"600_2200",0.105388727416075,-0.516360477724995,-0.806270190766541,-3.34121765144545,-882.185853260208,-1377.48760194321,1806.19928978711,1324.8078516112
"600_2200",-0.157977775470387,-0.26414967830901,-0.300504658951771,-5.6042645189239,-451.291528689674,-513.402885003962,1467.61946528739,243.005461406624
"600_2200",-0.11751729310827,-0.259867835810841,-0.405853438175146,-4.89109396704066,-443.976133649343,-693.38800527994,1472.30426259278,524.48226233225
"600_2200",-0.0478843130290258,-0.275447720419157,-1.86952310431326,6.10959395623147,-470.593883050765,-3194.02221144943,1505.61032323272,4688.80354673768
"600_2200",-0.015211104462117,-0.786159237171364,-0.0491456376885794,-0.217481974945655,-1343.12866177915,-83.9637969763577,2074.9702560763,1217.30232705942
"600_2200",-0.153488363128537,-0.450618030303643,-0.601338734417325,10.4272082088188,-769.866921863007,-1027.36856789976,1673.7736747418,4296.35489355506
"600_2200",-0.0340328452756715,-0.284854906790275,-0.643436822751919,-7.92017080478629,-486.665769055957,-1099.29184549393,1519.17430660709,82.4813392562863
"600_2200",-0.154525300221993,-0.276994893880281,-0.827693021092401,5.27023125876653,-473.237180899503,-1414.08784279342,1482.55061779549,3347.91312355414
"600_2200",-0.148456593395391,-0.450100542428894,-0.19577238061371,-24.1170568953731,-768.982809886916,-334.471037360202,1674.37280230773,-4170.78707442792
"600_2200",-0.281140172437918,-0.767944123386011,-0.957252812762506,-9.9717467352487,-1312.00870510129,-1635.43672655439,1993.18640341948,-48.6936976918532
"600_2200",0.00521638957801696,-0.336655162677709,-0.486026291855589,9.20253623807561,-575.164898850881,-830.36083798782,1585.26714335289,3885.14986560055
"600_2200",0.00129358038186121,-0.0947844753449539,-1.22805078481695,7.34177850204293,-161.936334915514,-2098.08665880815,1318.30293783265,4269.30352036626
"600_2200",-0.00393580110634451,-0.342118097034276,-0.164862621112706,5.46671881306918,-584.498152681395,-281.662672398575,1589.15117313951,2664.43531336263
"600_2200",-0.200534910936844,-0.292072495280779,-0.740188092733185,-4.08497338088003,-498.996795026475,-1264.58838801493,1488.45247527451,1079.42194045588
"600_2200",-0.00860814410171398,-0.221459403151747,-0.997223867700313,-0.661011696243173,-378.356518284831,-1703.72603359311,1455.34391212945,2157.18544562439
"600_2200",-0.142595033085677,-0.178914795462246,-1.67307759250414,11.259118746678,-305.670376228519,-2858.40115032946,1377.43445318855,5668.41406514645
"600_2200",-0.411826951324381,-0.10558664470826,-0.818900500932123,-1.37896185625547,-180.391506075815,-1399.06609493604,1234.26035734106,1794.32812483175
"600_2200",-0.0122849100555023,-0.411295586621459,-2.06875294699949,-2.02432711573181,-702.685747027781,-3534.40021547368,1663.30652413548,3019.29205541644
"600_2200",-0.102809815149771,-0.421775838218098,-0.26518394427927,10.0340448573535,-720.590931673007,-453.058540006056,1653.81512514436,3835.29995248433
"600_2200",0.0941428206665612,-0.360520233530179,-0.00186509871015647,9.56848531318281,-615.937631856823,-3.18646327132378,1632.16661225183,3437.55314513148
"600_2200",-0.182138390184429,-0.275443485565984,-0.585832201061658,-4.10525470839601,-470.586647935528,-1000.87613683736,1474.4324589338,904.924038685927
"600_2200",-0.00286666032419773,-0.149477247626898,-0.732689273227503,6.93763694845934,-255.377239214177,-1251.77688758173,1377.49800064226,3630.57499799032
"600_2200",-0.0655783677322151,-0.42969975358531,-0.622787274487086,-19.6168582781479,-734.128695194691,-1064.01273304964,1671.17626586927,-2656.15215675228
"600_2200",-0.156945940070329,-0.24333260676813,-1.09892095203,1.68539764634518,-415.726207926588,-1877.4723464572,1444.9606537518,2813.87631018031
"600_2200",-0.07120077603266,-0.390922529427093,-0.766461383092897,-16.1114348994057,-667.879010997719,-1309.4754893207,1627.21652777836,-1684.169370903
"600_2200",0.0754470315656348,-0.557528660311998,-0.471754717134512,12.5989780889563,-952.520415740085,-805.978295431212,1844.53121004735,4658.0902480392
"600_2200",-0.31781757523329,-0.57775383015699,-0.465032008452543,3.04248839041671,-987.074490822762,-794.4927562572,1775.46421669677,2431.72052875195
"600_2200",-0.485682203279825,-0.366697247561504,-1.42047439355264,16.402104209304,-626.490868653397,-2426.83642332887,1504.3283955688,6584.73374836928
"600_2200",0.0308779425674384,-0.0625982871144196,-0.255187357670195,3.25423869032812,-106.947231077729,-435.979681983709,1289.76807630758,2250.06272660302
"600_2200",0.15655781271775,-0.136089478806711,-1.09592231527391,-6.75268242663018,-232.504651614285,-1872.34926860868,1399.7893602348,851.292796505016
"600_2200",0.176633394139359,-0.316889925932149,-0.47504435591119,7.48660213824008,-541.396605196621,-811.598541201973,1603.32801755138,3474.63758789093
"600_2200",-0.0828099071719145,-0.510222606314867,-1.40934342082605,-5.968232754475,-871.699490417333,-2407.81950182534,1755.74884820292,1378.19606111378
"600_2200",-0.111160542251782,-0.269723034900487,-1.44030530431906,-15.316634618875,-460.813435482073,-2460.71691900987,1484.6208115008,-758.404214251752
"600_2200",-0.204890978758827,-0.0505232395063498,-0.758486483155515,-6.14246357876129,-86.3173869343208,-1295.85062024295,1221.74123786165,621.809664714113
"600_2200",-0.0426718852328705,-0.269804329969818,-0.152734178240191,10.9783293554271,-460.952325585396,-260.941604102744,1500.61299942511,3930.86596581331
"600_2200",0.247601278754951,-0.466872293181755,-1.94572120918436,2.75992522590463,-797.63682561207,-3324.20430915506,1784.78431774443,3994.84173127674
"600_2200",-0.0119496959235433,-0.32805506689516,-1.05461231012997,-4.20973085671817,-560.471902071821,-1801.77240669109,1571.82130525396,1396.31471028177
